,element,fixture,opponent_team,total_points,was_home,round,minutes,value,id,first_name,last_name
8233,469,12,4,0,False,2,0,45,469,Adedapo,Mebude
8234,469,27,17,0,False,3,0,45,469,Adedapo,Mebude
8235,469,40,20,0,True,4,0,45,469,Adedapo,Mebude
8236,469,47,15,0,False,5,0,45,469,Adedapo,Mebude
8237,469,60,14,0,True,6,0,45,469,Adedapo,Mebude
8238,469,65,10,0,False,7,0,45,469,Adedapo,Mebude
8239,469,80,11,0,True,8,0,45,469,Adedapo,Mebude
8240,469,86,8,0,False,9,0,45,469,Adedapo,Mebude
8241,469,99,16,0,True,10,0,45,469,Adedapo,Mebude
8242,469,101,1,0,False,11,0,45,469,Adedapo,Mebude
8243,469,119,13,0,True,12,0,45,469,Adedapo,Mebude
8244,469,127,9,0,False,13,0,45,469,Adedapo,Mebude
8245,469,135,6,0,True,14,0,45,469,Adedapo,Mebude
8246,469,148,12,0,True,15,0,45,469,Adedapo,Mebude
8247,469,152,3,0,False,16,0,45,469,Adedapo,Mebude
8248,470,5,9,0,False,1,0,45,470,Rayan,Ait Nouri
8249,470,17,17,1,True,2,6,45,470,Rayan,Ait Nouri
8250,470,30,13,0,True,3,0,44,470,Rayan,Ait Nouri
8251,470,40,18,0,False,4,0,44,470,Rayan,Ait Nouri
8252,470,50,3,0,True,5,0,43,470,Rayan,Ait Nouri
8253,470,59,16,0,False,6,0,43,470,Rayan,Ait Nouri
8254,470,70,14,0,True,7,0,43,470,Rayan,Ait Nouri
8255,470,72,2,0,False,8,0,43,470,Rayan,Ait Nouri
8256,470,87,10,6,False,9,82,43,470,Rayan,Ait Nouri
8257,470,100,8,4,True,10,90,43,470,Rayan,Ait Nouri
8258,470,105,7,1,False,11,90,43,470,Rayan,Ait Nouri
8259,470,120,19,9,True,12,90,43,470,Rayan,Ait Nouri
8260,470,130,15,6,False,13,90,43,470,Rayan,Ait Nouri
8261,470,137,5,6,True,14,90,43,470,Rayan,Ait Nouri
8262,470,150,11,6,True,15,90,43,470,Rayan,Ait Nouri
8263,470,159,12,2,False,16,90,43,470,Rayan,Ait Nouri
8264,470,163,4,0,False,17,0,43,470,Rayan,Ait Nouri
8265,470,180,6,0,True,18,0,43,470,Rayan,Ait Nouri
8266,471,7,11,2,True,1,90,50,471,Pierre,Lees-Melou
8267,471,16,12,2,False,2,90,50,471,Pierre,Lees-Melou
8268,471,26,9,4,True,3,72,50,471,Pierre,Lees-Melou
8269,471,31,1,2,False,4,90,50,471,Pierre,Lees-Melou
8270,471,47,18,0,True,5,0,50,471,Pierre,Lees-Melou
8271,471,55,8,1,False,6,90,50,471,Pierre,Lees-Melou
8272,471,62,5,3,False,7,79,50,471,Pierre,Lees-Melou
8273,471,78,4,3,True,8,90,50,471,Pierre,Lees-Melou
8274,471,84,6,0,False,9,45,50,471,Pierre,Lees-Melou
8275,471,97,10,0,True,10,0,49,471,Pierre,Lees-Melou
8276,471,102,3,2,False,11,90,49,471,Pierre,Lees-Melou
8277,471,117,16,0,True,12,0,49,471,Pierre,Lees-Melou
8278,471,130,20,0,True,13,0,48,471,Pierre,Lees-Melou
8279,471,138,14,1,False,14,45,48,471,Pierre,Lees-Melou
8280,471,147,17,2,False,15,71,48,471,Pierre,Lees-Melou
8281,471,160,13,0,True,16,14,48,471,Pierre,Lees-Melou
8282,471,167,2,0,True,17,0,48,471,Pierre,Lees-Melou
8283,471,187,1,1,True,19,24,48,471,Pierre,Lees-Melou
8284,472,8,2,6,True,1,24,50,472,Juan Camilo,Cucho
8285,472,12,4,1,False,2,45,50,472,Juan Camilo,Cucho
8286,472,27,17,1,False,3,25,50,472,Juan Camilo,Cucho
8287,472,40,20,1,True,4,37,50,472,Juan Camilo,Cucho
8288,472,47,15,0,False,5,0,50,472,Juan Camilo,Cucho
8289,472,60,14,0,True,6,0,50,472,Juan Camilo,Cucho
8290,472,65,10,0,False,7,0,50,472,Juan Camilo,Cucho
8291,472,80,11,2,True,8,90,50,472,Juan Camilo,Cucho
8292,472,86,8,5,False,9,90,50,472,Juan Camilo,Cucho
8293,472,99,16,1,True,10,45,50,472,Juan Camilo,Cucho
8294,472,101,1,1,False,11,16,50,472,Juan Camilo,Cucho
8295,472,119,13,1,True,12,22,50,472,Juan Camilo,Cucho
8296,472,127,9,2,False,13,90,50,472,Juan Camilo,Cucho
8297,472,135,6,0,True,14,0,50,472,Juan Camilo,Cucho
8298,472,148,12,6,True,15,45,50,472,Juan Camilo,Cucho
8299,472,152,3,2,False,16,76,50,472,Juan Camilo,Cucho
8300,473,5,20,0,True,1,0,50,473,Ryan,Bertrand
8301,473,20,19,0,False,2,0,50,473,Ryan,Bertrand
8302,473,26,15,0,False,3,0,49,473,Ryan,Bertrand
8303,473,37,12,2,True,4,90,49,473,Ryan,Bertrand
8304,473,42,4,1,False,5,67,49,473,Ryan,Bertrand
8305,473,57,5,1,True,6,90,49,473,Ryan,Bertrand
8306,473,64,7,0,False,7,90,49,473,Ryan,Bertrand
8307,473,75,13,0,True,8,0,48,473,Ryan,Bertrand
8308,473,82,3,0,False,9,0,48,473,Ryan,Bertrand
8309,473,93,1,0,True,10,0,47,473,Ryan,Bertrand
8310,473,107,10,0,False,11,0,47,473,Ryan,Bertrand
8311,473,113,6,0,True,12,0,47,473,Ryan,Bertrand
8312,473,127,18,0,True,13,0,46,473,Ryan,Bertrand
8313,473,139,16,0,False,14,0,46,473,Ryan,Bertrand
8314,473,141,2,0,False,15,0,46,473,Ryan,Bertrand
8315,473,157,14,0,True,16,0,46,473,Ryan,Bertrand
8316,473,185,12,0,False,19,0,46,473,Ryan,Bertrand
8317,474,3,6,1,False,1,90,45,474,Joel,Ward
8318,474,13,3,5,True,2,90,45,474,Joel,Ward
8319,474,28,19,1,False,3,90,45,474,Joel,Ward
8320,474,34,17,6,True,4,90,45,474,Joel,Ward
8321,474,44,11,0,False,5,90,45,474,Joel,Ward
8322,474,54,4,2,True,6,90,45,474,Joel,Ward
8323,474,64,9,1,True,7,90,45,474,Joel,Ward
8324,474,71,1,1,False,8,90,45,474,Joel,Ward
8325,474,85,14,1,True,9,90,45,474,Joel,Ward
8326,474,95,12,8,False,10,90,45,474,Joel,Ward
8327,474,105,20,6,True,11,90,45,474,Joel,Ward
8328,474,112,5,1,False,12,90,45,474,Joel,Ward
8329,474,126,2,0,True,13,90,45,474,Joel,Ward
8330,474,133,10,1,False,14,90,45,474,Joel,Ward
8331,474,144,13,0,False,15,0,45,474,Joel,Ward
8332,474,156,8,2,True,16,90,45,474,Joel,Ward
8333,474,165,16,1,True,17,90,45,474,Joel,Ward
8334,474,188,17,1,False,19,90,45,474,Joel,Ward
8335,475,5,9,3,False,1,90,50,475,José,Sá
8336,475,17,17,3,True,2,90,50,475,José,Sá
8337,475,30,13,2,True,3,90,50,475,José,Sá
8338,475,40,18,6,False,4,90,50,475,José,Sá
8339,475,50,3,0,True,5,90,50,475,José,Sá
8340,475,59,16,14,False,6,90,50,475,José,Sá
8341,475,70,14,2,True,7,90,50,475,José,Sá
8342,475,72,2,2,False,8,90,50,475,José,Sá
8343,475,87,10,3,False,9,90,50,475,José,Sá
8344,475,100,8,3,True,10,90,50,475,José,Sá
8345,475,105,7,2,False,11,90,50,475,José,Sá
8346,475,120,19,8,True,12,90,50,475,José,Sá
8347,475,130,15,10,False,13,90,50,475,José,Sá
8348,475,137,5,6,True,14,90,50,475,José,Sá
8349,475,150,11,3,True,15,90,50,475,José,Sá
8350,475,159,12,4,False,16,90,50,475,José,Sá
8351,475,163,4,6,False,17,90,51,475,José,Sá
8352,475,180,6,6,True,18,90,51,475,José,Sá
8353,476,2,5,0,False,1,0,45,476,Kjell,Scherpen
8354,476,12,18,0,True,2,0,45,476,Kjell,Scherpen
8355,476,22,8,0,True,3,0,45,476,Kjell,Scherpen
8356,476,32,3,0,False,4,0,45,476,Kjell,Scherpen
8357,476,42,9,0,True,5,0,45,476,Kjell,Scherpen
8358,476,54,7,0,False,6,0,45,476,Kjell,Scherpen
8359,476,61,1,0,True,7,0,45,476,Kjell,Scherpen
8360,476,78,15,0,False,8,0,45,476,Kjell,Scherpen
8361,476,83,12,0,True,9,0,45,476,Kjell,Scherpen
8362,476,94,11,0,False,10,0,45,476,Kjell,Scherpen
8363,476,103,14,0,True,11,0,45,476,Kjell,Scherpen
8364,476,111,2,0,False,12,0,45,476,Kjell,Scherpen
8365,476,123,10,0,True,13,0,45,476,Kjell,Scherpen
8366,476,136,19,0,False,14,0,45,476,Kjell,Scherpen
8367,476,146,16,0,False,15,0,45,476,Kjell,Scherpen
8368,476,163,20,0,True,17,0,45,476,Kjell,Scherpen
8369,476,182,3,0,True,19,0,45,476,Kjell,Scherpen
8370,477,3,6,1,False,1,90,45,477,Marc,Guéhi
8371,477,13,3,6,True,2,90,45,477,Marc,Guéhi
8372,477,28,19,1,False,3,90,45,477,Marc,Guéhi
8373,477,34,17,6,True,4,90,45,477,Marc,Guéhi
8374,477,44,11,1,False,5,90,45,477,Marc,Guéhi
8375,477,54,4,2,True,6,90,45,477,Marc,Guéhi
8376,477,64,9,1,True,7,90,45,477,Marc,Guéhi
8377,477,71,1,1,False,8,90,45,477,Marc,Guéhi
8378,477,85,14,2,True,9,90,45,477,Marc,Guéhi
8379,477,95,12,6,False,10,90,45,477,Marc,Guéhi
8380,477,105,20,7,True,11,90,45,477,Marc,Guéhi
8381,477,112,5,7,False,12,90,45,477,Marc,Guéhi
8382,477,126,2,9,True,13,90,45,477,Marc,Guéhi
8383,477,133,10,1,False,14,90,45,477,Marc,Guéhi
8384,477,144,13,1,False,15,90,45,477,Marc,Guéhi
8385,477,156,8,2,True,16,90,45,477,Marc,Guéhi
8386,477,165,16,0,True,17,90,46,477,Marc,Guéhi
8387,477,188,17,0,False,19,0,46,477,Marc,Guéhi
8388,478,1,3,2,False,1,90,50,478,Albert,Sambi Lokonga
8389,478,18,6,1,True,2,90,50,478,Albert,Sambi Lokonga
8390,478,24,12,0,False,3,0,50,478,Albert,Sambi Lokonga
8391,478,31,15,3,True,4,61,50,478,Albert,Sambi Lokonga
8392,478,43,5,1,False,5,29,50,478,Albert,Sambi Lokonga
8393,478,51,17,0,True,6,8,49,478,Albert,Sambi Lokonga
8394,478,61,4,3,False,7,90,49,478,Albert,Sambi Lokonga
8395,478,71,7,1,True,8,45,49,478,Albert,Sambi Lokonga
8396,478,81,2,2,True,9,72,49,478,Albert,Sambi Lokonga
8397,478,93,9,3,False,10,90,48,478,Albert,Sambi Lokonga
8398,478,101,18,2,True,11,90,48,478,Albert,Sambi Lokonga
8399,478,114,11,1,False,12,52,48,478,Albert,Sambi Lokonga
8400,478,121,14,3,True,13,90,48,478,Albert,Sambi Lokonga
8401,478,134,13,0,False,14,0,48,478,Albert,Sambi Lokonga
8402,478,142,8,0,False,15,0,48,478,Albert,Sambi Lokonga
8403,478,151,16,1,True,16,9,48,478,Albert,Sambi Lokonga
8404,478,161,19,0,True,17,0,48,478,Albert,Sambi Lokonga
8405,478,173,10,0,False,18,0,48,478,Albert,Sambi Lokonga
8406,478,187,15,0,False,19,0,48,478,Albert,Sambi Lokonga
8407,479,1,1,3,True,1,79,50,479,Frank,Onyeka
8408,479,13,7,3,False,2,69,50,479,Frank,Onyeka
8409,479,21,2,0,False,3,0,50,479,Frank,Onyeka
8410,479,32,4,1,True,4,15,50,479,Frank,Onyeka
8411,479,50,20,1,False,5,22,49,479,Frank,Onyeka
8412,479,52,11,1,True,6,67,49,479,Frank,Onyeka
8413,479,69,19,2,False,7,81,49,479,Frank,Onyeka
8414,479,73,6,2,True,8,66,49,479,Frank,Onyeka
8415,479,82,9,2,True,9,75,49,479,Frank,Onyeka
8416,479,92,5,1,False,10,57,49,479,Frank,Onyeka
8417,479,102,15,0,True,11,0,49,479,Frank,Onyeka
8418,479,116,14,4,False,12,31,49,479,Frank,Onyeka
8419,479,122,8,5,True,13,90,49,479,Frank,Onyeka
8420,479,140,17,1,False,14,55,49,479,Frank,Onyeka
8421,479,143,10,1,False,15,21,49,479,Frank,Onyeka
8422,479,152,18,0,True,16,13,49,479,Frank,Onyeka
8423,479,182,4,1,False,19,45,49,479,Frank,Onyeka
8424,480,2,4,0,True,1,0,45,480,Wayne,Hennessey
8425,480,15,11,0,False,2,0,45,480,Wayne,Hennessey
8426,480,29,10,0,True,3,0,45,480,Wayne,Hennessey
8427,480,35,8,0,False,4,0,45,480,Wayne,Hennessey
8428,480,43,1,0,True,5,0,45,480,Wayne,Hennessey
8429,480,57,9,0,False,6,0,45,480,Wayne,Hennessey
8430,480,62,15,0,True,7,0,45,480,Wayne,Hennessey
8431,480,76,12,0,False,8,0,45,480,Wayne,Hennessey
8432,480,89,16,0,False,9,0,45,480,Wayne,Hennessey
8433,480,92,3,0,True,10,0,45,480,Wayne,Hennessey
8434,480,104,6,0,False,11,0,45,480,Wayne,Hennessey
8435,480,112,7,0,True,12,0,45,480,Wayne,Hennessey
8436,480,137,20,0,False,14,0,45,480,Wayne,Hennessey
8437,480,145,14,0,False,15,0,45,480,Wayne,Hennessey
8438,480,154,19,0,True,16,0,45,480,Wayne,Hennessey
8439,481,4,16,0,True,1,0,40,481,Asmir,Begović
8440,481,14,10,0,False,2,0,40,481,Asmir,Begović
8441,481,22,4,0,False,3,0,40,481,Asmir,Begović
8442,481,35,5,0,True,4,0,40,481,Asmir,Begović
8443,481,41,2,1,False,5,90,40,481,Asmir,Begović
8444,481,55,15,0,True,6,0,40,481,Asmir,Begović
8445,481,67,13,0,False,7,0,40,481,Asmir,Begović
8446,481,74,19,0,True,8,0,40,481,Asmir,Begović
8447,481,86,18,0,True,9,0,40,481,Asmir,Begović
8448,481,100,20,0,False,10,0,40,481,Asmir,Begović
8449,481,106,17,0,True,11,0,40,481,Asmir,Begović
8450,481,115,12,0,False,12,0,40,481,Asmir,Begović
8451,481,122,3,0,False,13,0,40,481,Asmir,Begović
8452,481,132,11,0,True,14,0,40,481,Asmir,Begović
8453,481,142,1,0,True,15,0,40,481,Asmir,Begović
8454,481,156,7,0,False,16,0,40,481,Asmir,Begović
8455,481,168,6,0,False,17,0,40,481,Asmir,Begović
8456,482,4,16,5,True,1,69,55,482,Andros,Townsend
8457,482,14,10,1,False,2,15,55,482,Andros,Townsend
8458,482,22,4,3,False,3,90,55,482,Andros,Townsend
8459,482,35,5,12,True,4,90,54,482,Andros,Townsend
8460,482,41,2,2,False,5,90,54,482,Andros,Townsend
8461,482,55,15,10,True,6,75,54,482,Andros,Townsend
8462,482,67,13,10,False,7,90,55,482,Andros,Townsend
8463,482,74,19,2,True,8,90,56,482,Andros,Townsend
8464,482,86,18,2,True,9,90,57,482,Andros,Townsend
8465,482,100,20,2,False,10,90,57,482,Andros,Townsend
8466,482,106,17,3,True,11,90,57,482,Andros,Townsend
8467,482,115,12,2,False,12,90,56,482,Andros,Townsend
8468,482,122,3,1,False,13,69,56,482,Andros,Townsend
8469,482,132,11,1,True,14,72,55,482,Andros,Townsend
8470,482,142,1,2,True,15,65,54,482,Andros,Townsend
8471,482,156,7,2,False,16,90,54,482,Andros,Townsend
8472,482,168,6,0,False,17,0,53,482,Andros,Townsend
8473,483,1,1,6,True,1,70,45,483,Kristoffer,Ajer
8474,483,13,7,6,False,2,90,45,483,Kristoffer,Ajer
8475,483,21,2,2,False,3,90,45,483,Kristoffer,Ajer
8476,483,32,4,1,True,4,90,45,483,Kristoffer,Ajer
8477,483,50,20,7,False,5,90,45,483,Kristoffer,Ajer
8478,483,52,11,1,True,6,90,45,483,Kristoffer,Ajer
8479,483,69,19,0,False,7,0,45,483,Kristoffer,Ajer
8480,483,73,6,0,True,8,0,45,483,Kristoffer,Ajer
8481,483,82,9,1,True,9,45,45,483,Kristoffer,Ajer
8482,483,92,5,0,False,10,0,45,483,Kristoffer,Ajer
8483,483,102,15,0,True,11,0,45,483,Kristoffer,Ajer
8484,483,116,14,0,False,12,0,45,483,Kristoffer,Ajer
8485,483,122,8,0,True,13,0,45,483,Kristoffer,Ajer
8486,483,140,17,0,False,14,0,44,483,Kristoffer,Ajer
8487,483,143,10,0,False,15,0,44,483,Kristoffer,Ajer
8488,483,152,18,0,True,16,0,44,483,Kristoffer,Ajer
8489,483,182,4,0,False,19,0,44,483,Kristoffer,Ajer
8490,484,4,16,2,True,1,82,55,484,Demarai,Gray
8491,484,14,10,9,False,2,82,55,484,Demarai,Gray
8492,484,22,4,8,False,3,80,55,484,Demarai,Gray
8493,484,35,5,7,True,4,87,56,484,Demarai,Gray
8494,484,41,2,2,False,5,90,57,484,Demarai,Gray
8495,484,55,15,6,True,6,82,58,484,Demarai,Gray
8496,484,67,13,2,False,7,90,58,484,Demarai,Gray
8497,484,74,19,2,True,8,90,58,484,Demarai,Gray
8498,484,86,18,5,True,9,76,58,484,Demarai,Gray
8499,484,100,20,2,False,10,89,58,484,Demarai,Gray
8500,484,106,17,3,True,11,90,58,484,Demarai,Gray
8501,484,115,12,1,False,12,16,57,484,Demarai,Gray
8502,484,122,3,1,False,13,20,56,484,Demarai,Gray
8503,484,132,11,6,True,14,84,56,484,Demarai,Gray
8504,484,142,1,9,True,15,90,55,484,Demarai,Gray
8505,484,156,7,1,False,16,90,55,484,Demarai,Gray
8506,484,168,6,0,False,17,0,56,484,Demarai,Gray
8507,485,6,10,1,True,1,15,95,485,Jadon,Sancho
8508,485,19,16,1,False,2,31,94,485,Jadon,Sancho
8509,485,30,20,3,False,3,71,93,485,Jadon,Sancho
8510,485,38,14,2,True,4,65,92,485,Jadon,Sancho
8511,485,49,19,1,False,5,17,91,485,Jadon,Sancho
8512,485,58,2,0,True,6,0,91,485,Jadon,Sancho
8513,485,67,8,1,True,7,33,90,485,Jadon,Sancho
8514,485,75,9,2,False,8,64,90,485,Jadon,Sancho
8515,485,88,11,0,True,9,0,90,485,Jadon,Sancho
8516,485,98,17,0,False,10,0,89,485,Jadon,Sancho
8517,485,108,12,1,True,11,45,89,485,Jadon,Sancho
8518,485,119,18,2,False,12,90,89,485,Jadon,Sancho
8519,485,125,6,9,False,13,63,89,485,Jadon,Sancho
8520,485,134,1,2,True,14,90,89,485,Jadon,Sancho
8521,485,144,7,3,True,15,61,89,485,Jadon,Sancho
8522,485,160,15,3,False,16,66,89,485,Jadon,Sancho
8523,485,186,14,1,False,19,45,89,485,Jadon,Sancho
8524,486,10,12,0,True,1,0,45,486,Pierluigi,Gollini
8525,486,17,20,0,False,2,0,45,486,Pierluigi,Gollini
8526,486,27,18,0,True,3,0,45,486,Pierluigi,Gollini
8527,486,34,7,0,False,4,0,44,486,Pierluigi,Gollini
8528,486,48,6,0,True,5,0,44,486,Pierluigi,Gollini
8529,486,51,1,0,False,6,0,44,486,Pierluigi,Gollini
8530,486,68,2,0,True,7,0,44,486,Pierluigi,Gollini
8531,486,77,14,0,False,8,0,44,486,Pierluigi,Gollini
8532,486,90,19,0,False,9,0,44,486,Pierluigi,Gollini
8533,486,98,13,0,True,10,0,44,486,Pierluigi,Gollini
8534,486,106,8,0,False,11,0,43,486,Pierluigi,Gollini
8535,486,118,10,0,True,12,0,43,486,Pierluigi,Gollini
8536,486,140,3,0,True,14,0,43,486,Pierluigi,Gollini
8537,486,147,15,0,True,15,0,43,486,Pierluigi,Gollini
8538,486,177,11,0,True,18,0,43,486,Pierluigi,Gollini
8539,486,188,7,0,True,19,0,43,486,Pierluigi,Gollini
8540,487,10,12,0,True,1,0,60,487,Bryan,Bryan
8541,487,17,20,0,False,2,0,60,487,Bryan,Bryan
8542,487,27,18,1,True,3,2,59,487,Bryan,Bryan
8543,487,34,7,0,False,4,0,59,487,Bryan,Bryan
8544,487,48,6,1,True,5,28,59,487,Bryan,Bryan
8545,487,51,1,1,False,6,20,58,487,Bryan,Bryan
8546,487,68,2,1,True,7,1,58,487,Bryan,Bryan
8547,487,77,14,0,False,8,0,58,487,Bryan,Bryan
8548,487,90,19,1,False,9,6,57,487,Bryan,Bryan
8549,487,98,13,0,True,10,0,57,487,Bryan,Bryan
8550,487,106,8,0,False,11,0,57,487,Bryan,Bryan
8551,487,118,10,0,True,12,0,57,487,Bryan,Bryan
8552,487,140,3,0,True,14,0,57,487,Bryan,Bryan
8553,487,147,15,0,True,15,0,57,487,Bryan,Bryan
8554,487,177,11,0,True,18,0,57,487,Bryan,Bryan
8555,487,188,7,1,True,19,14,57,487,Bryan,Bryan
8556,488,3,6,1,False,1,33,45,488,Joachim,Andersen
8557,488,13,3,5,True,2,90,45,488,Joachim,Andersen
8558,488,28,19,1,False,3,90,45,488,Joachim,Andersen
8559,488,34,17,7,True,4,90,45,488,Joachim,Andersen
8560,488,44,11,1,False,5,90,45,488,Joachim,Andersen
8561,488,54,4,2,True,6,90,45,488,Joachim,Andersen
8562,488,64,9,0,True,7,90,45,488,Joachim,Andersen
8563,488,71,1,1,False,8,90,45,488,Joachim,Andersen
8564,488,85,14,1,True,9,90,45,488,Joachim,Andersen
8565,488,95,12,6,False,10,90,45,488,Joachim,Andersen
8566,488,105,20,6,True,11,90,45,488,Joachim,Andersen
8567,488,112,5,9,False,12,90,45,488,Joachim,Andersen
8568,488,126,2,0,True,13,0,45,488,Joachim,Andersen
8569,488,133,10,0,False,14,0,45,488,Joachim,Andersen
8570,488,144,13,0,False,15,0,45,488,Joachim,Andersen
8571,488,156,8,0,True,16,0,45,488,Joachim,Andersen
8572,488,165,16,1,True,17,9,45,488,Joachim,Andersen
8573,488,188,17,1,False,19,90,45,488,Joachim,Andersen
8574,489,9,14,0,False,1,0,50,489,Alphonse,Areola
8575,489,20,9,0,True,2,0,50,489,Alphonse,Areola
8576,489,28,7,0,True,3,0,49,489,Alphonse,Areola
8577,489,39,16,0,False,4,0,49,489,Alphonse,Areola
8578,489,49,13,0,True,5,0,49,489,Alphonse,Areola
8579,489,56,10,0,False,6,0,48,489,Alphonse,Areola
8580,489,69,3,0,True,7,0,48,489,Alphonse,Areola
8581,489,74,8,0,False,8,0,48,489,Alphonse,Areola
8582,489,90,17,0,True,9,0,48,489,Alphonse,Areola
8583,489,91,2,0,False,10,0,48,489,Alphonse,Areola
8584,489,110,11,0,True,11,0,48,489,Alphonse,Areola
8585,489,120,20,0,False,12,0,48,489,Alphonse,Areola
8586,489,129,12,0,False,13,0,47,489,Alphonse,Areola
8587,489,136,4,0,True,14,0,47,489,Alphonse,Areola
8588,489,149,6,0,True,15,0,47,489,Alphonse,Areola
8589,489,154,5,0,False,16,0,47,489,Alphonse,Areola
8590,489,161,1,0,False,17,0,47,489,Alphonse,Areola
8591,489,189,16,0,True,19,0,47,489,Alphonse,Areola
8592,490,6,13,0,False,1,0,45,490,Kristoffer,Klaesson
8593,490,14,8,0,True,2,0,45,490,Kristoffer,Klaesson
8594,490,29,5,0,False,3,0,45,490,Kristoffer,Klaesson
8595,490,36,11,0,True,4,0,45,490,Kristoffer,Klaesson
8596,490,46,14,0,False,5,0,45,490,Kristoffer,Klaesson
8597,490,56,19,0,True,6,0,45,490,Kristoffer,Klaesson
8598,490,65,18,0,True,7,0,44,490,Kristoffer,Klaesson
8599,490,79,16,0,False,8,0,44,490,Kristoffer,Klaesson
8600,490,87,20,0,True,9,0,44,490,Kristoffer,Klaesson
8601,490,97,15,0,False,10,0,44,490,Kristoffer,Klaesson
8602,490,107,9,0,True,11,0,44,490,Kristoffer,Klaesson
8603,490,118,17,0,False,12,0,44,490,Kristoffer,Klaesson
8604,490,123,4,0,False,13,0,44,490,Kristoffer,Klaesson
8605,490,133,7,0,True,14,0,44,490,Kristoffer,Klaesson
8606,490,143,3,0,True,15,0,44,490,Kristoffer,Klaesson
8607,490,155,6,0,False,16,0,44,490,Kristoffer,Klaesson
8608,490,170,12,0,False,17,0,44,490,Kristoffer,Klaesson
8609,490,173,1,0,True,18,0,44,490,Kristoffer,Klaesson
8610,491,4,8,1,False,1,90,40,491,Tino,Livramento
8611,491,19,13,2,True,2,90,40,491,Tino,Livramento
8612,491,25,14,1,False,3,90,41,491,Tino,Livramento
8613,491,39,19,6,True,4,90,41,491,Tino,Livramento
8614,491,45,12,5,False,5,85,41,491,Tino,Livramento
8615,491,59,20,2,True,6,90,42,491,Tino,Livramento
8616,491,63,6,4,False,7,90,42,491,Tino,Livramento
8617,491,79,10,6,True,8,90,42,491,Tino,Livramento
8618,491,89,5,9,True,9,90,43,491,Tino,Livramento
8619,491,99,18,6,False,10,90,44,491,Tino,Livramento
8620,491,109,2,6,True,11,90,45,491,Tino,Livramento
8621,491,117,15,1,False,12,90,46,491,Tino,Livramento
8622,491,128,11,0,False,13,90,46,491,Tino,Livramento
8623,491,139,9,1,True,14,90,46,491,Tino,Livramento
8624,491,146,4,2,True,15,90,45,491,Tino,Livramento
8625,491,151,1,1,False,16,90,45,491,Tino,Livramento
8626,491,165,7,0,False,17,90,45,491,Tino,Livramento
8627,491,189,19,1,False,19,90,44,491,Tino,Livramento
8628,492,8,18,4,False,1,30,65,492,Leon,Bailey
8629,492,11,14,0,True,2,0,65,492,Leon,Bailey
8630,492,21,3,0,True,3,0,64,492,Leon,Bailey
8631,492,33,6,1,False,4,34,64,492,Leon,Bailey
8632,492,41,8,9,True,5,20,64,492,Leon,Bailey
8633,492,58,13,0,False,6,0,64,492,Leon,Bailey
8634,492,68,17,0,False,7,0,64,492,Leon,Bailey
8635,492,72,20,0,True,8,0,64,492,Leon,Bailey
8636,492,81,1,4,False,9,45,64,492,Leon,Bailey
8637,492,91,19,2,True,10,71,64,492,Leon,Bailey
8638,492,109,16,2,False,11,90,64,492,Leon,Bailey
8639,492,111,4,1,True,12,24,64,492,Leon,Bailey
8640,492,126,7,3,False,13,76,64,492,Leon,Bailey
8641,492,131,12,1,True,14,30,64,492,Leon,Bailey
8642,492,141,9,0,True,15,0,64,492,Leon,Bailey
8643,492,158,11,0,False,16,0,64,492,Leon,Bailey
8644,492,167,15,0,False,17,0,64,492,Leon,Bailey
8645,492,181,6,0,True,19,0,63,492,Leon,Bailey
8646,493,3,6,0,False,1,0,45,493,Nathaniel,Clyne
8647,493,13,3,0,True,2,0,45,493,Nathaniel,Clyne
8648,493,28,19,0,False,3,0,45,493,Nathaniel,Clyne
8649,493,34,17,0,True,4,0,45,493,Nathaniel,Clyne
8650,493,44,11,0,False,5,0,44,493,Nathaniel,Clyne
8651,493,54,4,0,True,6,0,44,493,Nathaniel,Clyne
8652,493,64,9,0,True,7,0,44,493,Nathaniel,Clyne
8653,493,71,1,0,False,8,0,44,493,Nathaniel,Clyne
8654,493,85,14,0,True,9,0,44,493,Nathaniel,Clyne
8655,493,95,12,0,False,10,0,44,493,Nathaniel,Clyne
8656,493,105,20,0,True,11,0,44,493,Nathaniel,Clyne
8657,493,112,5,0,False,12,0,43,493,Nathaniel,Clyne
8658,493,126,2,0,True,13,0,43,493,Nathaniel,Clyne
8659,493,133,10,0,False,14,0,43,493,Nathaniel,Clyne
8660,493,144,13,1,False,15,90,43,493,Nathaniel,Clyne
8661,493,156,8,1,True,16,1,43,493,Nathaniel,Clyne
8662,493,165,16,0,True,17,0,43,493,Nathaniel,Clyne
8663,493,188,17,0,False,19,0,43,493,Nathaniel,Clyne
8664,494,10,12,1,True,1,1,50,494,Cristian,Romero
8665,494,17,20,0,False,2,0,50,494,Cristian,Romero
8666,494,27,18,0,True,3,0,49,494,Cristian,Romero
8667,494,34,7,0,False,4,0,49,494,Cristian,Romero
8668,494,48,6,1,True,5,82,49,494,Cristian,Romero
8669,494,51,1,0,False,6,0,49,494,Cristian,Romero
8670,494,68,2,1,True,7,90,49,494,Cristian,Romero
8671,494,77,14,1,False,8,90,49,494,Cristian,Romero
8672,494,90,19,1,False,9,90,49,494,Cristian,Romero
8673,494,98,13,0,True,10,90,49,494,Cristian,Romero
8674,494,106,8,8,False,11,90,49,494,Cristian,Romero
