,name,element_type,Round,Squad,Opponent,total_points_y,Min_last_5,Gls_last_5,Ast_last_5,PK_last_5,PKatt_last_5,Sh_last_5,SoT_last_5,CrdY_last_5,CrdR_last_5,Touches_last_5,Press_last_5,Tkl_last_5,Int_last_5,Blocks_last_5,xG_last_5,npxG_last_5,xA_last_5,SCA_last_5,GCA_last_5,Cmp_last_5,Att_last_5,Cmp%_last_5,PrgDist_last_5,Carries_last_5,PrgDist.1_last_5,Succ_last_5,Att.1_last_5,Min_total,Gls_total,Ast_total,PK_total,PKatt_total,Sh_total,SoT_total,CrdY_total,CrdR_total,Touches_total,Press_total,Tkl_total,Int_total,Blocks_total,xG_total,npxG_total,xA_total,SCA_total,GCA_total,Cmp_total,Att_total,Cmp%_total,PrgDist_total,Carries_total,PrgDist.1_total,Succ_total,Att.1_total,deep_over_5_opp,deep_allowed_over_5_opp,missed_over_5_opp,npxG_over_5_opp,npxGA_over_5_opp,ppda_att_over_5_opp,ppda_def_over_5_opp,ppda_allowed_att_over_5_opp,ppda_allowed_def_over_5_opp,deep_over_5,deep_allowed_over_5,missed_over_5,npxG_over_5,npxGA_over_5,ppda_att_over_5,ppda_def_over_5
904,Theo Walcott,M,16,Southampton,West Ham,3,84.4,0.2,0.0,0.0,0.0,0.8,0.8,0.0,0.0,35.2,19.8,3.2,0.6,1.0,0.07999999999999952,0.07999999999999943,0.16000000000000028,1.2,0.0,13.4,20.4,63.67999999999982,34.8,27.0,138.2,1.2,4.0,422.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,176.0,99.0,16.0,3.0,5.0,0.40000000000000024,0.400000000000002,0.7999999999999997,6.0,0.0,67.0,102.0,318.4000000000007,174.0,135.0,691.0,6.0,20.0,6.0,6.4,2.0,1.2862271999999992,1.5201031999999997,312.8,17.8,209.0,20.4,6.0,6.0,0.6,0.9372419999999998,0.818136999999999,197.4,26.8
905,Theo Walcott,M,16,Southampton,West Ham,3,90.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,36.6,19.8,2.8,0.4,0.8,0.0,0.0,0.18000000000000027,1.8,0.0,15.6,22.6,65.79999999999983,38.8,29.0,168.4,0.8,3.4,450.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,183.0,99.0,14.0,2.0,4.0,2.220446049250313e-16,1.9984014443252818e-15,0.8999999999999997,9.0,0.0,78.0,113.0,329.00000000000074,194.0,145.0,842.0,4.0,17.0,6.0,6.4,2.0,1.2862271999999992,1.5201031999999997,312.8,17.8,209.0,20.4,6.0,6.0,0.6,0.9372419999999998,0.818136999999999,197.4,26.8
721,Tim Ream,D,11,Fulham,Manchester City,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.6,0.0,0.4,0.0,0.0,0.0,2.831068712794149e-16,0.0,0.0,11.6,13.2,17.579999999999913,82.2,9.2,48.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,3.0,0.0,2.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-8.049116928532385e-16,0.0,0.0,58.0,66.0,87.90000000000062,411.0,46.0,243.0,0.0,0.0,9.8,3.4,0.6,1.8293571999999998,0.5165459999999987,193.6,21.8,411.2,18.0,6.6,7.2,1.4,1.2296480000000005,1.6496509999999993,288.2,21.8
722,Tim Ream,D,12,Fulham,Liverpool,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.831068712794149e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-8.049116928532385e-16,0.0,0.0,0.0,0.0,6.110667527536862e-13,0.0,0.0,0.0,0.0,0.0,7.8,3.2,0.6,1.3753301999999998,0.8438715999999988,240.2,19.8,370.4,20.8,5.0,8.2,1.4,1.0766208000000004,1.5879749999999995,352.2,20.0
723,Tim Ream,D,13,Fulham,Brighton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.831068712794149e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-8.049116928532385e-16,0.0,0.0,0.0,0.0,6.110667527536862e-13,0.0,0.0,0.0,0.0,0.0,7.4,5.0,1.4,1.1879488000000005,0.9207023999999999,237.4,22.4,235.4,21.2,5.2,9.6,1.6,1.0971448000000006,1.7040939999999996,372.6,17.8
724,Tim Ream,D,14,Fulham,Newcastle Utd,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.831068712794149e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-8.049116928532385e-16,0.0,0.0,0.0,0.0,6.110667527536862e-13,0.0,0.0,0.0,0.0,0.0,4.2,8.8,1.8,0.9004385999999999,1.397026599999999,298.6,19.2,182.4,17.6,5.2,9.2,1.4,1.0804288000000006,1.5113571999999995,362.0,20.6
725,Tim Ream,D,15,Fulham,Southampton,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.831068712794149e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-8.049116928532385e-16,0.0,0.0,0.0,0.0,6.110667527536862e-13,0.0,0.0,0.0,0.0,0.0,6.0,6.6,1.2,1.0130567999999998,1.156859999999999,223.2,25.2,313.4,24.4,4.2,8.6,1.0,1.0798968000000007,1.1624139999999994,359.0,18.4
937,Timo Werner,F,11,Chelsea,Leeds United,5,78.8,0.4,0.2,0.0,0.0,1.8,0.8,0.0,0.0,40.4,8.0,0.8,0.4,1.2,0.45999999999999996,0.45999999999999963,0.1600000000000002,2.4,0.6,24.4,30.8,77.79999999999977,81.0,28.4,100.0,0.8,2.0,394.0,2.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,202.0,40.0,4.0,2.0,6.0,2.300000000000001,2.300000000000003,0.7999999999999998,12.0,3.0,122.0,154.0,389.00000000000074,405.0,142.0,500.0,4.0,10.0,11.2,6.0,1.6,2.0096046000000003,1.4242815999999994,163.0,30.4,313.8,16.6,7.8,3.8,0.2,1.4241762,0.47898219999999886,207.0,19.2
938,Timo Werner,F,12,Chelsea,Everton,2,82.8,0.4,0.4,0.0,0.0,2.6,1.6,0.0,0.0,44.6,8.8,1.4,0.2,1.0,0.7,0.6999999999999996,0.2800000000000002,4.2,0.8,26.6,33.2,79.35999999999977,100.8,33.0,137.2,0.6,2.4,414.0,2.0,2.0,0.0,0.0,13.0,8.0,0.0,0.0,223.0,44.0,7.0,1.0,5.0,3.500000000000001,3.5000000000000027,1.4,21.0,4.0,133.0,166.0,396.80000000000075,504.0,165.0,686.0,3.0,12.0,8.4,7.8,1.8,1.4837988000000004,1.6838267999999992,254.4,22.4,319.6,24.0,9.4,4.0,0.4,2.359139,0.5548367999999989,201.8,21.0
939,Timo Werner,F,13,Chelsea,Wolves,2,82.8,0.2,0.4,0.0,0.0,2.4,1.2,0.0,0.0,42.2,10.2,1.8,0.2,1.0,0.6,0.5999999999999996,0.26000000000000023,3.8,0.6,24.0,31.6,75.45999999999978,87.2,28.6,128.4,0.6,1.8,414.0,1.0,2.0,0.0,0.0,12.0,6.0,0.0,0.0,211.0,51.0,9.0,1.0,5.0,3.000000000000001,3.0000000000000027,1.3,19.0,3.0,120.0,158.0,377.30000000000075,436.0,143.0,642.0,3.0,9.0,4.8,7.4,1.6,1.130880599999999,0.9662515999999994,288.6,18.4,230.0,21.6,8.2,4.2,0.6,2.314239,0.5654541999999989,181.2,21.4
940,Timo Werner,F,14,Chelsea,West Ham,5,83.6,0.0,0.4,0.0,0.0,2.4,1.0,0.0,0.0,40.6,11.2,1.6,0.2,0.4,0.5,0.49999999999999967,0.26000000000000023,4.2,0.8,23.6,31.0,75.63999999999979,81.0,29.0,138.4,0.4,1.8,418.0,0.0,2.0,0.0,0.0,12.0,5.0,0.0,0.0,203.0,56.0,8.0,1.0,2.0,2.500000000000001,2.5000000000000027,1.3,21.0,4.0,118.0,155.0,378.2000000000007,405.0,145.0,692.0,2.0,9.0,5.4,6.6,1.2,1.4900923999999993,1.2010299999999998,293.4,18.4,194.8,18.2,6.6,4.0,0.8,2.0525390000000003,0.5534173999999988,197.6,25.2
941,Timo Werner,F,15,Chelsea,Arsenal,1,86.6,0.0,0.4,0.0,0.0,2.8,1.2,0.0,0.0,41.8,12.2,1.4,0.2,0.8,0.52,0.5199999999999997,0.18000000000000022,3.8,0.6,22.0,29.6,74.15999999999978,81.6,30.0,149.8,0.6,2.4,433.0,0.0,2.0,0.0,0.0,14.0,6.0,0.0,0.0,209.0,61.0,7.0,1.0,4.0,2.600000000000001,2.6000000000000028,0.9,19.0,3.0,110.0,148.0,370.80000000000075,408.0,150.0,749.0,3.0,12.0,10.2,4.4,1.6,0.9438730000000002,0.9975215999999996,220.2,22.2,276.0,16.4,6.8,5.2,0.8,2.1710070000000004,0.5353075999999989,222.6,25.6
23,Toby Alderweireld,D,12,Tottenham,Crystal Palace,2,88.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,52.8,5.6,0.4,0.2,2.2,0.0,0.0,0.01999999999999989,0.8,0.6,34.4,43.2,77.45999999999994,204.8,27.6,79.4,0.0,0.0,440.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,264.0,28.0,2.0,1.0,11.0,1.3877787807814457e-16,1.3877787807814457e-16,0.09999999999999992,4.0,3.0,172.0,216.0,387.30000000000007,1024.0,138.0,397.0,0.0,0.0,9.0,6.4,1.4,1.1218440000000007,1.1593633999999988,260.6,16.2,261.8,27.8,2.8,7.4,0.2,0.8920961999999999,0.8714059999999989,285.6,19.4
24,Toby Alderweireld,D,13,Tottenham,Liverpool,1,88.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,49.6,7.2,1.2,0.2,1.8,0.0,0.0,0.01999999999999989,0.8,0.6,31.2,39.8,76.83999999999993,238.6,24.6,79.8,0.0,0.0,440.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,248.0,36.0,6.0,1.0,9.0,1.3877787807814457e-16,1.3877787807814457e-16,0.09999999999999992,4.0,3.0,156.0,199.0,384.2000000000001,1193.0,123.0,399.0,0.0,0.0,7.4,4.2,0.6,1.4276166,1.135079999999999,225.8,18.0,356.2,20.6,3.0,8.0,0.2,0.9314421999999999,1.175400599999999,266.8,17.0
25,Toby Alderweireld,D,14,Tottenham,Leicester City,-1,88.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,45.6,8.4,1.8,0.2,1.8,0.0,0.0,0.03999999999999989,0.8,0.4,26.2,34.8,71.65999999999993,218.4,19.2,50.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,228.0,42.0,9.0,1.0,9.0,1.3877787807814457e-16,1.3877787807814457e-16,0.19999999999999993,4.0,2.0,131.0,174.0,358.30000000000007,1092.0,96.0,250.0,0.0,0.0,7.8,5.4,1.6,1.4269699999999994,1.5291491999999993,214.0,22.4,320.0,22.6,2.2,10.4,0.6,0.8605361999999998,1.259096199999999,314.2,17.4
26,Toby Alderweireld,D,15,Tottenham,Wolves,0,88.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,47.4,8.8,2.4,0.2,2.4,0.019999999999999917,0.019999999999999917,0.03999999999999989,1.0,0.2,26.4,34.8,71.99999999999993,197.2,21.2,65.2,0.0,0.0,440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,237.0,44.0,12.0,1.0,12.0,0.10000000000000014,0.10000000000000014,0.19999999999999993,5.0,1.0,132.0,174.0,360.0000000000001,986.0,106.0,326.0,0.0,0.0,4.2,7.6,1.8,0.976018199999999,1.1985923999999994,238.8,17.6,219.8,23.2,2.8,11.2,1.0,0.8974941999999999,1.123756999999999,295.0,17.6
196,Tom Cairney,M,11,Fulham,Manchester City,1,65.4,0.2,0.2,0.0,0.0,1.4,0.4,0.0,0.0,54.6,7.6,0.6,0.2,0.6,0.10000000000000009,0.09999999999999973,0.2199999999999999,3.6,0.2,41.2,46.6,70.4,157.2,43.8,134.2,1.4,2.0,327.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,273.0,38.0,3.0,1.0,3.0,0.5000000000000009,0.5000000000000004,1.0999999999999994,18.0,1.0,206.0,233.0,351.9999999999998,786.0,219.0,671.0,7.0,10.0,9.8,3.4,0.6,1.8293571999999998,0.5165459999999987,193.6,21.8,411.2,18.0,6.6,7.2,1.4,1.2296480000000005,1.6496509999999993,288.2,21.8
197,Tom Cairney,M,12,Fulham,Liverpool,0,49.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,37.4,6.2,0.2,0.2,0.6,0.0800000000000001,0.07999999999999974,0.17999999999999988,2.2,0.2,27.2,31.8,67.02000000000001,91.2,31.0,92.8,1.0,1.4,245.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,187.0,31.0,1.0,1.0,3.0,0.4000000000000009,0.40000000000000047,0.8999999999999995,11.0,1.0,136.0,159.0,335.0999999999998,456.0,155.0,464.0,5.0,7.0,7.8,3.2,0.6,1.3753301999999998,0.8438715999999988,240.2,19.8,370.4,20.8,5.0,8.2,1.4,1.0766208000000004,1.5879749999999995,352.2,20.0
198,Tom Cairney,M,13,Fulham,Brighton,0,31.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,26.6,3.2,0.2,0.0,0.4,0.020000000000000094,0.01999999999999974,0.1399999999999999,1.2,0.2,20.2,23.8,49.52,73.0,21.2,55.2,0.2,0.6,155.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,133.0,16.0,1.0,0.0,2.0,0.10000000000000092,0.10000000000000048,0.6999999999999995,6.0,1.0,101.0,119.0,247.5999999999998,365.0,106.0,276.0,1.0,3.0,7.4,5.0,1.4,1.1879488000000005,0.9207023999999999,237.4,22.4,235.4,21.2,5.2,9.6,1.6,1.0971448000000006,1.7040939999999996,372.6,17.8
199,Tom Cairney,M,14,Fulham,Newcastle Utd,2,13.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,11.8,1.6,0.2,0.0,0.2,0.020000000000000094,0.01999999999999974,0.0999999999999999,0.2,0.2,8.8,10.4,32.50000000000001,35.6,8.8,30.0,0.0,0.4,65.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,8.0,1.0,0.0,1.0,0.10000000000000092,0.10000000000000048,0.4999999999999995,1.0,1.0,44.0,52.0,162.4999999999998,178.0,44.0,150.0,0.0,2.0,4.2,8.8,1.8,0.9004385999999999,1.397026599999999,298.6,19.2,182.4,17.6,5.2,9.2,1.4,1.0804288000000006,1.5113571999999995,362.0,20.6
200,Tom Cairney,M,15,Fulham,Southampton,0,14.4,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,10.4,1.4,0.0,0.0,0.0,0.0400000000000001,0.039999999999999744,0.019999999999999907,0.6,0.0,6.8,8.4,31.660000000000004,22.0,7.6,14.2,0.0,0.2,72.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,52.0,7.0,0.0,0.0,0.0,0.20000000000000093,0.20000000000000048,0.09999999999999953,3.0,0.0,34.0,42.0,158.29999999999978,110.0,38.0,71.0,0.0,1.0,6.0,6.6,1.2,1.0130567999999998,1.156859999999999,223.2,25.2,313.4,24.4,4.2,8.6,1.0,1.0798968000000007,1.1624139999999994,359.0,18.4
240,Tom Davies,M,15,Everton,Sheffield Utd,3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,5.2,0.4,0.8,0.0,2.7755575615628914e-17,0.0,0.09999999999999991,1.2,0.0,8.8,10.8,32.339999999999996,44.8,8.6,25.8,0.4,0.6,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,26.0,2.0,4.0,0.0,1.27675647831893e-15,3.885780586188048e-16,0.49999999999999956,6.0,0.0,44.0,54.0,161.69999999999962,224.0,43.0,129.0,2.0,3.0,5.8,7.6,2.0,1.2295355999999997,2.014841999999999,302.4,20.8,121.8,16.2,4.4,8.2,0.6,1.2421424000000005,1.2359335999999992,311.2,18.0
14,Tosin Adarabioyo,D,15,Fulham,Southampton,6,90.0,0.0,0.0,0.0,0.0,1.2,0.0,0.2,0.0,51.8,6.4,2.4,1.6,1.0,0.07999999999999992,0.07999999999999992,0.01999999999999989,1.0,0.0,31.0,37.2,78.87999999999997,261.8,24.8,34.6,0.2,0.2,450.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,259.0,32.0,12.0,8.0,5.0,0.40000000000000013,0.40000000000000013,0.0999999999999999,5.0,0.0,155.0,186.0,394.4,1309.0,124.0,173.0,1.0,1.0,6.0,6.6,1.2,1.0130567999999998,1.156859999999999,223.2,25.2,313.4,24.4,4.2,8.6,1.0,1.0798968000000007,1.1624139999999994,359.0,18.4
27,Trent Alexander-Arnold,D,13,Liverpool,Tottenham,2,66.4,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,78.6,6.6,1.6,0.8,1.4,0.07999999999999993,0.07999999999999993,0.13999999999999987,2.2,0.2,57.2,72.4,77.05999999999993,477.8,51.4,149.0,0.8,1.4,332.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,393.0,33.0,8.0,4.0,7.0,0.40000000000000024,0.40000000000000024,0.7,11.0,1.0,286.0,362.0,385.30000000000007,2389.0,257.0,745.0,4.0,7.0,3.0,8.0,0.2,0.9314421999999999,1.175400599999999,266.8,17.0,206.2,23.0,7.4,4.2,0.6,1.4276166,1.135079999999999,225.8,18.0
28,Trent Alexander-Arnold,D,14,Liverpool,Crystal Palace,9,66.4,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,73.4,7.0,2.0,0.8,1.2,0.05999999999999994,0.05999999999999994,0.07999999999999988,1.4,0.2,54.4,67.6,78.27999999999993,427.8,48.8,124.8,0.8,1.4,332.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,367.0,35.0,10.0,4.0,6.0,0.30000000000000027,0.30000000000000027,0.3999999999999999,7.0,1.0,272.0,338.0,391.4000000000001,2139.0,244.0,624.0,4.0,7.0,9.4,5.0,1.2,1.2880546000000008,1.0914685999999987,237.4,18.8,234.2,21.8,9.4,3.4,0.6,1.5858379999999999,1.2735587999999989,178.2,19.0
29,Trent Alexander-Arnold,D,15,Liverpool,West Brom,2,66.4,0.0,0.2,0.0,0.0,0.8,0.2,0.0,0.0,67.8,7.6,1.8,1.0,0.8,0.05999999999999994,0.05999999999999994,0.07999999999999988,2.0,0.6,50.6,62.8,78.47999999999993,408.6,46.2,106.2,0.4,0.8,332.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,339.0,38.0,9.0,5.0,4.0,0.30000000000000027,0.30000000000000027,0.3999999999999999,10.0,3.0,253.0,314.0,392.4000000000001,2043.0,231.0,531.0,2.0,4.0,3.6,11.6,2.2,0.62119024,2.080112599999999,251.6,16.8,199.6,16.2,9.4,2.6,0.6,1.4051519999999997,0.9746283999999988,170.8,18.8
737,Tyler Roberts,M,11,Leeds United,Chelsea,0,8.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.6,1.4,0.0,0.0,0.0,0.0,0.0,2.55351295663786e-16,0.2,0.0,2.4,3.6,25.999999999999908,10.6,3.4,5.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-7.771561172376096e-16,1.0,0.0,12.0,18.0,130.00000000000068,53.0,17.0,25.0,0.0,0.0,7.8,3.8,0.2,1.4241762,0.47898219999999886,207.0,19.2,423.2,17.2,11.2,6.0,1.6,2.0096046000000003,1.4242815999999994,163.0,30.4
738,Tyler Roberts,M,12,Leeds United,West Ham,1,8.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.6,1.4,0.0,0.0,0.0,0.0,0.0,2.55351295663786e-16,0.2,0.0,2.4,3.6,25.999999999999908,10.6,3.4,5.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-7.771561172376096e-16,1.0,0.0,12.0,18.0,130.00000000000068,53.0,17.0,25.0,0.0,0.0,4.6,7.6,1.2,1.3822161999999993,1.1997403999999998,325.4,19.2,210.0,14.8,8.6,6.4,2.2,1.7397546,2.1029755999999993,178.6,28.0
739,Tyler Roberts,M,13,Leeds United,Newcastle Utd,1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.2,0.0,0.0,0.0,0.0,0.0,2.55351295663786e-16,0.0,0.0,2.0,2.8,25.999999999999908,7.2,2.6,5.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-7.771561172376096e-16,0.0,0.0,10.0,14.0,130.00000000000068,36.0,13.0,25.0,0.0,0.0,3.0,8.8,2.0,0.8343484,1.372902199999999,310.4,19.4,168.0,21.4,8.8,6.8,1.8,1.5511657999999997,1.996915599999999,173.6,28.2
740,Tyler Roberts,M,14,Leeds United,Manchester Utd,0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.2,0.0,0.0,0.0,0.0,2.55351295663786e-16,0.0,0.0,0.6,1.2,19.999999999999908,2.0,1.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-7.771561172376096e-16,0.0,0.0,3.0,6.0,100.00000000000068,10.0,5.0,20.0,0.0,0.0,7.6,6.2,1.4,2.1314193999999995,1.4366205999999986,265.8,19.6,305.6,22.6,10.8,5.8,1.4,1.9718571999999999,2.025451599999999,163.4,25.6
741,Tyler Roberts,M,15,Leeds United,Burnley,0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.2,0.0,0.0,0.0,0.0,2.55351295663786e-16,0.0,0.0,0.6,1.2,19.999999999999908,2.0,1.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-7.771561172376096e-16,0.0,0.0,3.0,6.0,100.00000000000068,10.0,5.0,20.0,0.0,0.0,5.2,8.0,0.6,0.9226212,1.602804999999999,273.8,22.8,141.4,19.8,9.6,7.4,2.6,1.9064511999999998,2.686547999999999,162.6,23.4
742,Tyler Roberts,M,16,Leeds United,West Brom,0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.2,0.0,0.0,0.0,0.0,2.55351295663786e-16,0.0,0.0,0.6,1.2,19.999999999999908,2.0,1.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,0.0,1.1102230246251565e-15,1.9984014443252818e-15,-7.771561172376096e-16,0.0,0.0,3.0,6.0,100.00000000000068,10.0,5.0,20.0,0.0,0.0,2.6,13.0,2.4,0.42587124000000004,1.6979945999999995,277.6,14.6,175.0,17.8,8.4,8.2,2.6,1.5581111999999995,2.737271999999999,150.2,19.8
626,Tyrick Mitchell,D,16,Crystal Palace,Leicester City,2,18.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,10.2,3.2,0.2,0.2,0.6,0.019999999999999886,0.01999999999999926,1.1102230246251565e-16,0.2,0.2,6.8,8.2,16.579999999999945,83.6,4.4,13.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,16.0,1.0,1.0,3.0,0.10000000000000064,0.10000000000000175,-8.049116928532385e-16,1.0,1.0,34.0,41.0,82.90000000000055,418.0,22.0,67.0,0.0,0.0,7.2,4.4,1.0,1.1797787999999994,1.1254875999999991,220.8,23.4,292.4,22.8,8.8,6.4,2.6,1.1920948000000007,1.975156599999999,272.2,20.8
623,Tyrone Mings,D,13,Aston Villa,Burnley,6,90.0,0.2,0.0,0.0,0.0,0.8,0.6,0.0,0.0,60.4,6.4,1.2,0.0,1.4,0.07999999999999988,0.07999999999999927,1.1102230246251565e-16,0.2,0.0,43.4,53.6,81.73999999999997,395.6,37.2,131.2,0.2,0.2,450.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,302.0,32.0,6.0,0.0,7.0,0.4000000000000007,0.4000000000000018,-8.049116928532385e-16,1.0,0.0,217.0,268.0,408.7000000000006,1978.0,186.0,656.0,1.0,1.0,4.2,10.0,1.2,0.8071706000000001,1.8982059999999994,311.2,22.0,166.4,19.0,8.0,2.8,0.8,1.5143844000000004,0.7126388399999997,163.2,18.2
624,Tyrone Mings,D,14,Aston Villa,West Brom,5,90.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,60.0,5.0,0.6,0.0,1.6,0.05999999999999989,0.05999999999999926,1.1102230246251565e-16,0.4,0.0,41.6,51.6,80.93999999999997,377.2,34.4,129.2,0.2,0.2,450.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,300.0,25.0,3.0,0.0,8.0,0.30000000000000066,0.30000000000000177,-8.049116928532385e-16,2.0,0.0,208.0,258.0,404.7000000000006,1886.0,172.0,646.0,1.0,1.0,3.8,13.2,1.8,0.7011506000000001,2.042180599999999,262.0,19.0,215.4,18.6,8.6,4.4,0.4,2.0777844,0.5823800399999997,161.0,20.4
350,Vicente Guaita,G,11,Crystal Palace,West Brom,3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,31.8,0.0,0.0,0.0,0.0,2.6645352591003756e-16,0.0,0.0,0.0,0.0,15.8,29.0,54.49999999999998,372.4,10.6,40.8,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,9.992007221626409e-16,-5.551115123125783e-16,0.0,0.0,79.0,145.0,272.49999999999994,1862.0,53.0,204.0,0.0,0.0,4.2,8.6,1.0,0.7465553999999999,1.8148313999999992,246.0,24.2,221.0,22.0,8.0,6.6,1.4,1.3466300000000009,1.2564325999999988,263.8,14.2
